smiles,TADF-likeness
Cc1cc(N(c2ccccc2)c2ccc(C(C)C)cc2)cc2c1-c1ccc3c(c1C2(C)C)C(C)(C)c1cc(N(c2ccccc2)c2ccc(C(C)C)cc2)cc(C)c1-3,92.65710449
c1ccc(-c2cccc(-c3cccc(N(c4ccccc4-c4cccc(-c5cccc6ccccc56)c4)c4cccc5c4-c4ccccc4C5(c4ccccc4)c4ccccc4)c3)c2)cc1,92.71838379
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c4ccc(C=C5c6ccccc6C(=O)c6ccccc65)c5cccc(c6cccc2c63)c54)cc1,93.53726196
C1=CC2=C(CC1)c1ccccc1C21c2ccccc2-c2c1ccc1c2Oc2cc(N(c3ccccc3)c3ccccc3-c3ccc(-c4ccccc4)cc3)ccc2O1,91.29362488
CC(C)(C)c1ccc(-c2cc(-c3ccc(-c4nc5ccccc5c5ccccc45)cc3)cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2)cc1,91.2543335
c1ccc(-c2ccc(-c3nc(-c4ccccc4)cc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4ccccc4-5)n3)cc2)cc1,91.48033905
CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cccc5c4Oc4ccccc4O5)cc3)c3cccc4ccccc34)cc21,92.7736969
c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4cccc(-c5cccc6c5Oc5ccccc5C65c6ccccc6-c6ccccc65)c4)n3)cc2)cc1,91.67527771
Cc1c(-c2ccc(-n3c4c(c5c6ccccc6c6ccccc6c53)CCc3ccccc3-4)cc2)cc(Cc2ccccc2)c2ccccc12,93.39305878
C1=CC2C(C=C1c1ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc1)c1ccccc1N2c1cccc(-c2cccc3c2c2ccccc2n3-c2ccccc2)c1,92.74510193
c1ccc(-c2nc(-c3ccccc3)c3cc(-n4c5cccc6c5c5c7c(cccc7ccc54)-c4ccccc4-6)c4ccccc4c3n2)cc1,91.75417328
Cc1ccccc1-c1cccc(-c2cccc(-c3cccc4c3c3ccccc3n4-c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c2)c1C,91.26992035
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccnc7ccccc67)ccc6ccc3c4c65)c3ccccc23)cc1,91.56437683
N#Cc1ccc(N(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c2ccc3c(c2)c2cc(N(c4ccc(C#N)cc4)c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc4c2n3-c2ccccc2C42c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,90.59626007
Cc1ccccc1N(c1ccccc1)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)cc2)cc1,92.51769257
N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccccc4)cc3)n2)ccc1-n1c2ccccc2c2ccc3c(c4ccccc4n3-c3ccc4ccccc4c3)c21,93.76272583
c1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-c4cccc5ccc(-c6ccc(-c7cnc8ccccc8c7)cc6)cc45)cc3)n2)cc1,91.5670929
c1ccc(N2c3ccccc3B3c4cc5c(cc4Oc4cccc2c43)N(c2ccccc2)c2cc3c4c6c2B5c2ccccc2N6c2ccccc2B4c2ccccc2O3)cc1,92.67834473
CC12C=CC=CC1c1ccccc1N2c1ccc2c3ccccc3n(-c3ccc(-c4ccc(-n5c6ccccc6c6ccc(-n7c8ccccc8c8ccccc87)cc65)cc4)cc3)c2c1,90.05875397
Cc1cc(C)c(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-n3nc(-c4ccccc4)cc3-c3ccccc3)cc2)c(C)c1,91.49716187
CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4cc(-c5cccc(C#N)c5)cc(-c5nc(-c6ccccc6)nc(-c6ccc(-c7ccccc7)cc6)n5)c4)c3cc21,91.58625793
Cc1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1,93.90224457
C=Cc1ccc(N(c2ccc(-c3cccc(-c4cccc(C)c4)c3)cc2)c2cccc3c2CCC=C3)cc1,90.44218445
Cc1ccc(N(c2ccccc2)c2c3ccccc3cc3c2c2cccc4c5c(N(c6ccc(C)cc6)c6ccc(C)cc6)c6ccccc6cc5n3c24)cc1,92.55856323
CC(C)(C)c1cccc(N2CN(c3cccc(Oc4ccc5c6ccccc6n(-c6cc(C(C)(C)C)ccn6)c5c4)c3)c3ccc(C(C)(C)c4ccccc4)cc32)c1,91.86230469
c1ccc2c(c1)c1cc(-n3c4ccc(-n5c6ccccc6c6ccccc65)cc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)ccc1c1ccc(-n3c4ccc(-n5c6ccccc6c6ccccc65)cc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc21,93.92640686
c1ccc(-c2cc3c(c4c5ccccc5n(-c5ccccc5)c24)-c2ccccc2C3(c2ccccc2)c2ccccc2)cc1,90.06613922
Cc1c(-n2c3ccccc3c3c2ccc2c4ccccc4n(-c4ccccc4)c23)cc(-n2c3ccccc3c3c2ccc2c4ccccc4n(-c4ccccc4)c23)c(C#N)c1-c1cncc2cnccc12,91.11949158
C=CC=c1c(=CC)c2ccccc2n1-c1ccc2c(c1)C(C)(C)c1cc(N(c3ccc4ccccc4c3)c3cccc4ccccc34)ccc1-2,90.46026611
c1ccc(-c2nc(-c3ccc(-c4cccc5cccnc45)cc3)nc(-c3ccc(-c4cccc5c4-c4ccccc4C54c5ccccc5-c5ccccc54)c4ccccc34)n2)cc1,90.48527527
Cc1ccc(N2c3ccccc3CCCc3ccccc32)c(-c2ccccc2)c1,90.84606171
c1ccc(-n2ccc3c4ccc5c(c4ccc32)c2ccccc2n5-c2ccc(-c3ccccn3)nc2)cc1,91.35372925
c1ccc2c(c1)cc(-c1ccc(-c3c4ccccc4n4c3cnc3ccccc34)cc1)c1ccccc12,92.82914734
CC(C)c1cc(C(C)C)c(-c2ccc3c(c2)N(c2cc(Oc4ccc5c6ccccc6n(-c6cc(C(C)(C)C)ccn6)c5c4)cc(C(C)(C)C)c2)CN3c2cc(-c3ccccc3)cc(C(C)(C)C)c2)c(C(C)C)c1,90.74979401
CC1(C)c2ccc3cccc4c3c2-c2c1c(N(c1ccccc1)c1ccccc1)c1ccccc1c2C4(C)C,92.71883392
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)Oc3ccccc3O4)c3ccc4c(c3)oc3cccc5cccc4c53)cc21,92.03886414
c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)Oc1cc(-n3c4ccccc4c4ccccc43)ccc1O2,91.19577789
c1ccc(-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccc(-c5cccc(-c6nc7c(-c8ccccc8)cccc7c7c6ccc6ccccc67)c5)cc4)n3)cc2)cc1,91.15579224
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2cc(-c3cccc4ccccc34)c(N(c3ccc(-c4cccc5ccccc45)cc3)c3ccc4c5ccccc5c5ccccc5c4c3)cc21,91.6958847
CC(C)(C)c1ccc2c(c1)c(N(c1ccc3c(c1)CCC3(C)C)c1ccc3c(c1)C(C)(C)CC3)cc1c3ccccc3c(N(c3ccc4c(c3)CCC4(C)C)c3ccc4c(c3)C(C)(C)CC4)cc21,91.19766235
c1ccc(-n2c3ccccc3c3cc4c(cc32)c2nccnc2c2ccc3c5ccccc5n(-c5ccccc5)c3c42)cc1,93.83675385
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4cccc(-c5ncccn5)c4)cc(-c4cccc5ccccc45)c3)n2)cc1,90.19963837
CC1(C)c2ccccc2-c2ccc(-c3cc(-n4c5ccccc5c5cc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)ccc54)c4c5ccccc5c5ccccc5c4c3)cc21,91.63518524
CC1(C)c2ccccc2C2(c3ccccc3-c3ccc(-c4ccc(-c5nc(-c6ccc(-c7ccccc7)cc6)nc(-c6ccc(-c7ccccc7)cc6)n5)cc4)cc32)c2ccccc21,91.41493988
c1ccc(-n2c3ccccc3c3ccc4c(c5ncccc5n4-c4cccc(-c5cccc(-n6c7ccccc7c7ccccc76)c5)c4)c32)cc1,92.46323395
c1ccc(-c2nc3ccccc3nc2-n2c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3c3cc4ccccc4cc32)cc1,93.34944916
c1ccc(N(c2ccccc2)c2ccnc3c2ccc2c(-c4ccc5ccc6c7c(ccc4c57)cc4c6c5ccccc5n4-c4ccccc4)ccnc23)cc1,90.84218597
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-c3nc4ccccc4c4c5ccccc5c5ccccc5c34)n2)cc1,91.35395813
c1ccc(-c2cc3c(cc2-c2nc(-c4ccccc4)c4c(n2)-c2ccccc2C4)-c2ccccc2C3(c2ccccc2)c2ccccc2)cc1,90.77529144
CC1(C)c2c(ccc3cc(N(c4ccccc4)c4ccccc4)ccc23)-c2c1c1ccc(N(c3ccccc3)c3ccccc3)cc1c1ccccc21,93.99793243
CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc(-n5c6ccccc6c6cc7c8ccccc8c8ccccc8c7cc65)cc4)c3cc21,93.03422546
c1ccc(-c2nc3ccccc3nc2-n2c3ccccc3c3cc4c(cc32)C(c2ccccc2)(c2ccccc2)c2ccc3ccccc3c2-4)cc1,92.8946991
c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3cccc4c3ccc3cc5ccccc5cc34)c3ccccc23)cc1,90.09584045
c1ccc(-c2ccc(-n3c4cccc5c6cccc7c6c6c(c54)c3ccc6n7-c3ccc(-c4ccccc4)cc3)cc2)cc1,90.24465179
c1ccc(-c2cc(-c3ccccc3-c3ccccc3)nc(-c3ccc(C4(c5ccccc5)c5ccccc5-n5c6ccccc6c6cccc4c65)cc3)n2)cc1,93.97760773
c1ccc(N(c2ccccc2)c2cccc3c2C2(c4ccccc4-c4cc5c6ccccc6c6ccccc6c5cc42)c2ccccc2-3)cc1,92.96588135
C=Cc1ccc2cccc(-n3c4ccccc4c4cc(-c5ccc6c(c5)c5c7ccccc7ccc5n6-c5nc6c7c(cccc7n5)Oc5ccccc5-6)ccc43)c2c1C=C,91.05651093
c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5c(-c6cccc7c6c6ccccc6n7-c6cc7ccccc7c7ccccc67)cccc54)ccc32)cc1,93.081604
c1ccc(-n2c3ccccc3c3ccc(-c4ccc5c6ccccc6n(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)c5c4)cc32)cc1,93.38925934
Cc1ccc(-c2cc3cc4c(cc3n2-c2cccc3ccccc23)CC(c2ccc(C)cc2)N4c2cccc3ccccc23)cc1,93.53658295
Cc1ccc2c(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c3ccccc3c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c2c1,93.54059601
C1=CC2c3cc(-c4ccc(-c5ccc(N(c6ccc(-c7ccccc7)cc6)c6ccc(-c7cccc8ccccc78)cc6)cc5)cc4)ccc3N(c3ccccc3)C2C=C1,91.47044373
c1ccc(-n2c3ccccc3c3c4c(ccc32)c(-c2cccc(-c3ccc(-c5nc(-c6cccc7ccccc67)c6ccccc6n5)cc3)c2)nc2ccccc24)cc1,91.6998291
c1ccc(-c2ccc(N(c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(N(c7ccc(-c8ccccc8)cc7)c7ccc8c(c7)c7ccccc7n8-c7ccccc7)ccc6n5)cc4)cc3)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)cc1,91.74575043
c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)cc54)c3)nc3c2-c2cccc4cccc-3c24)cc1,92.51004028
c1ccc2cc3c(cc2c1)c1ccccc1n3-c1ccc(-c2nc(-c3ccncc3)c3ccccc3n2)cc1,92.06360626
c1ccc(-c2nc(-c3ccccc3-n3c4ccccc4c4cc(-c5cccnc5-c5ccccc5)ccc43)cc(-c3ccccc3-n3c4ccccc4c4cc(-c5cccnc5-c5ccccc5)ccc43)n2)cc1,91.19287109
c1ccc(-c2nc(-n3c4ccccc4c4ccc(-c5cccc(-c6ccc7c(c6)Sc6ccccc6N7c6ccccc6)c5)cc43)nc3ccccc23)cc1,90.95765686
c1ccc(-n2c3ccccc3c3ccc(-c4cccc(-c5ncc6c(n5)-c5cccc7cccc-6c57)n4)cc32)cc1,91.49259949
c1ccc(-c2ccc(-n3c4ccccc4c4cc5c(ccc6c7ccccc7n(-c7ccccc7)c56)cc43)cn2)cc1,92.29134369
N#Cc1ccc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc2)cn1,91.01844025
N#Cc1ccc2c3c1ccc1cc(-c4c5ccccc5c(-c5ccc(-c6ccccc6)c6ccccc56)c5ccccc45)cc(c13)n2-c1ccccc1,92.37438202
Cc1cccc(N(c2ccccc2)c2cc3c(c4ccccc24)CC=C2C(=CCC3(C)C)c3c(cc(N(c4ccccc4)c4cccc(C)c4)c4ccccc34)C2(C)C)c1,90.43639374
c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)nc(-c3ccc4ccccc4c3)n2)cc1,90.4180603
Cc1nc(-c2ccccc2)c2c(cc(-c3cccc(-c4ccccc4)c3)c3ccccc32)n1,90.48752594
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4c5ccccc5n(-c5ccccc5)c4c4c3c3ccccc3n4-c3ccccc3)cc2)cc1,92.92141724
c1ccc(-c2cccc(-c3cccc(-c4nc(-c5ccccc5)nc(-n5c6ccccc6c6c5ccc5c7ccccc7n(-c7ccccc7)c56)n4)c3)c2)cc1,90.80623627
C/C=C\C=C/C=C/N(c1ccc(C2(c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1)c1ccc2c(c1)C(C)(C)c1ccccc1-2,90.70010376
c1ccc(-n2c3ccccc3c3c(-c4cccc5c4c4cnccc4n5-c4ccccc4)cccc32)cc1,92.73461914
CC1(C)c2cc(-c3nc(-c4ccccc4)cc(-c4cccc(-c5cccc(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)c5)c4)n3)ccc2-c2ccc3ccccc3c21,91.78245544
CC1(C)c2cc(N(c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccccc5-c5ccccc5)ccc43)cc21,91.98350525
c1ccc(-c2ccc(-c3nc(-c4ccc(-n5c6ccccc6c6cc(-c7ccccc7)ccc65)cc4)nc(-c4cccc(-c5ccccc5)c4)n3)cc2)cc1,93.94172668
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4cc5c(c6ccccc46)-c4c(ccc6ccccc46)C54c5ccccc5-c5ccccc54)cc3)n2)cc1,91.06198883
c1ccc(-c2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccncc54)c3)nc(-c3ccccc3)n2)cc1,92.92728424
Cc1cccccc(-n2c(C)c(C)c3cc4ccc5c6c(ccc(c46)c32)cc2c(C)c(C)n(-c3c4ccccc4c(C(C)(C)C)c4ccccc34)c25)c2ccccc2c1C(C)(C)C,92.84500122
CCCCc1ccc(N2c3cc4ccccc4cc3N(c3ccc(CCCC)cc3)C3C=c4ccccc4=CC32)cc1,91.19115448
c1ccc(-c2cccc3nc4c(ccc5cc6c(ccc7cc8ccccc8nc76)cc54)cc23)cc1,92.30093384
c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)nc(-c7cccc8ccccc78)n6)cc5)cc4)nc(-c4cccc5ccccc45)n3)cc2)cc1,91.40687561
CCCC(C)(CC)c1cc(-c2ccccc2)c(OC(C)CC)c(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c1,90.4029541
c1ccc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc7c(c6)c6ccncc6n7-c6cccc(-c7ccccc7)c6)cc5)ccc43)cc2)cc1,91.02819061
c1ccc2c(-c3nc(-n4c5ccccc5c5cc6c7ccccc7n7c8ccccc8c(c54)c67)c4ccccc4n3)cccc2c1,92.94564056
Cc1ccnc(-n2c3cc(Oc4cccc(N5CN(c6cccc(C(C)(C)C)c6)c6ccccc65)c4)ccc3c3ccc(C(C)(C)C)cc32)c1,91.71724701
c1ccc(C2(c3ccccc3)c3ccccc3-c3ccc(-n4c5ccccc5c5cc(-c6ccc7cc(N(c8ccc9ccccc9c8)c8cccc9ccccc89)ccc7c6)ccc54)cc32)cc1,92.56611633
c1ccc(-c2cccc(-c3c4ccccc4c(-c4cccc(-n5c6ccccc6c6ccccc65)c4)c4ccccc34)c2)cc1,90.11196899
CC1(C)c2ccccc2-c2ccc(N(c3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)c5ccccc45)c3)c3cccc4c3-c3ccccc3C4(C)C)cc21,93.0575943
c1ccc(-c2nc(-c3ccc4c(c3)-c3ccccc3C4c3ccccc3)nc(-c3ccc(N4c5cc6ccccc6cc5-c5cccc6cccc4c56)c4ccccc34)n2)cc1,93.86552429
c1cc(-c2ccc(-c3nc4ccccc4c4c3ccc3ccccc34)cc2)cc(-c2cc(-c3ccc4ccccc4c3)nc(-c3ccc4ccccc4c3)n2)c1,90.08325195
CC1(C)c2ccccc2-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccc(-c5cccc6c5Oc5ccccc5C65c6ccccc6-c6ccccc65)cc4)n3)cc21,91.46752167
c1ccc(N(c2ccccc2)c2ccc3ccc4c(c3c2)c2ccccc2n4-c2ccc3ccccc3c2)cc1,92.52878571
c1ccc2c(N3c4c(ccc5ccccc45)-c4cccc5cccc3c45)c(-c3nc4ccccc4nc3-c3cc4ccccc4c4ccccc34)ccc2c1,94.76782227
Cc1cc(/C=C/c2ccccc2)ccc1N(c1ccccc1)c1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccccc3)cc2C)c2c1-c1ccccc1-2,94.16587067
Cc1cc(C)c(B2c3c(C)cc(C)cc3-c3cccc4c(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)c5ccccc5c2c34)c(C)c1,94.46218109
Cc1cc(C)cc(N(c2ccc3c(c2)C(C)(C)c2cc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc2-3)c2cc3ccccc3c3ccccc23)c1,94.35124207
c1ccc(-c2ncc(N(c3ccc4ccccc4c3)c3cccc4c3ccn4-c3ccccc3)cn2)cc1,94.78974152
Cc1cc(C)cc(N(c2cc(C)cc(C)c2)c2cc3c4c(c2)c2cc(N(c5cc(C)cc(C)c5)c5cc(C)cc(C)c5)cc5c2n4-c2c(cccc2C5(C)C)C3(C)C)c1,94.28232574
CC1(C)c2ccccc2-c2c(-c3cccc(-c4nc(-c5ccccc5)c5ccccc5n4)c3)cc3ccccc3c21,94.22685242
CC1(C)c2cccc3c2N2c4c1cc(CC(c1ccccc1)c1ccc5ccccc5c1)cc4C(C)(C)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(c12)C3(C)C,94.46351624
CC1(C)c2ccccc2N2c3ccc(-c4ccc5cc(N(c6cccc7ccccc67)c6cc7ccccc7c7ccccc67)ccc5c4)cc3C(C)(C)c3cccc1c32,95.8270874
CC1(C)c2ccccc2N(c2cccc3cccc(S(=O)(=O)c4ccccc4)c23)c2ccccc21,95.68503571
CCC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,95.09133148
N#Cc1ccc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc1-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,94.67316437
CC1(C)c2ccccc2N(c2c3ccccc3c(-c3cc4c(c5ccccc35)-c3ccccc3C4(C)C)c3ccccc23)c2ccccc21,94.42237854
N#Cc1cc(-n2c3ccccc3c3c(-n4c5ccccc5c5ccccc54)cccc32)ccc1-c1cccc(-n2c3ccccc3c3c(C#N)cccc32)c1,96.10041809
CC1(C)c2ccccc2-c2c(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc21,94.18908691
c1ccc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)c(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)c1,94.50679016
c1ccc(-c2cc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7ccc8ccccc8c7)c6c54)c3)n2)cc1,94.46368408
CC12c3ccccc3-c3cccc(c31)N(c1ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc1)c1ccc(-c3cccc4c3c3ccccc3n4-c3ccccc3)cc12,94.11258698
N#Cc1c(-c2ccccc2)c(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c(-c2ccccc2)c(C#N)c1-n1c2ccccc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,96.86032104
Cc1ccc2c3c1C(C)(C)c1ccccc1B3c1cc(C(C)C)cc3c1N2c1ccc(C)c2c1B3c1ccccc1C2(C)C,94.11283112
CC(C)(C)c1ccc2c(c1)B1c3ccc(N(c4ccccc4)c4ccccc4)cc3N(c3ccc(C(C)(C)C)cc3-c3ccccc3)c3cc(-c4ccccc4)cc(c31)N2c1ccc(C(C)(C)C)cc1-c1ccccc1,95.41473389
N#Cc1ccc(-c2c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccc(-n5c6ccccc6c6ccccc65)cc4c4c5ccccc5ccc43)c(-n3c4ccccc4c4ccccc43)c2C#N)cc1,95.34661102
CC1(C)c2cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)ccc2-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccccc3-c3ccccc3)cc21,96.46560669
CC1(C)c2ccccc2N(c2ccccc2)c2cc(-n3c4ccccc4c4ccc5c(c6ccc7ccc8c9ccccc9n9c%10ccccc%10n5c6c7c89)c43)ccc21,94.88676453
Cc1noc(C)c1-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,94.31491852
c1ccc(-c2ccc3c(c2)c2cc4c5cccc6cccc(c65)n(-c5nc(-c6ccccc6)cc(-c6ccccc6)n5)c4cc2n3-c2ccccc2)cc1,94.05404663
C=C1c2c(ccc3ccccc23)-c2ccc(-n3c4cc5c(cc4c4cc6c7ccccc7c7ccccc7c6cc43)-c3ccccc3C5(C)C)cc2N1c1ccccc1C,94.79122162
N#Cc1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,94.74759674
CC1(C)c2ccccc2-c2cccc(N(c3ccccc3-c3ccccc3)c3ccccc3-c3ccc4c(c3)-c3ccccc3C43c4ccccc4N(c4ccccc4)c4ccccc43)c21,96.14185333
CC(C)(C)c1cc(-n2c3ccccc3c3c2ccc2c4ccc5c(c6ccccc6n5-c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5C#N)c4n(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c23)cc(C(C)(C)C)c1,96.28102112
c1ccc(-n2c3ccccc3c3ccc(-n4c5ccccc5c5c6ccccc6c6c(c7ccccc7n6-c6ccccc6)c54)cc32)cc1,94.1556778
CC1(C)c2ccccc2N(c2cccc(-n3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nn3)c2)c2ccccc21,94.01956177
c1ccc(-c2cc(-c3ccccc3)nc(-n3c4ccccc4c4cc5c(cc43)N(c3ccccc3)c3ccccc3-c3ccccc3-5)n2)cc1,94.27744293
Cc1ccc(C2(c3ccc(C)cc3)c3cccc(-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c3-n3c4ccccc4c4cccc2c43)cc1,94.30886078
c1ccc(-c2cc(-c3ccc(-c4nc5ccccc5c5cc6c(cc45)N(c4ccccc4)c4ccccc4C64c5ccccc5-c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,95.21846771
N#Cc1cccc(-n2c3ccccc3c3c(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cccc32)c1,94.72788239
c1ccc(N2c3ccccc3B3c4ccccc4Oc4cc(-n5c6ccccc6c6c7c8ccccc8n(-c8ccccc8)c7ccc65)cc2c43)cc1,94.13685608
CC1(C)c2ccccc2N(c2cccc(-c3cncc(C#N)c3)c2)c2ccccc21,94.32737732
CC1(C)c2ccccc2N(c2cccc(-c3ccccc3)c2)c2cccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4cccc5c4-c4ccccc4C54c5ccccc5-c5ccccc54)cc3)c21,96.47041321
N#Cc1cc(-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)ccc1-n1c2ccc(N(c3ccccc3)c3ccccc3)cc2c2cc(N(c3ccccc3)c3ccccc3)ccc21,94.1593399
N#Cc1ccccc1-n1c2ccccc2c2c1ccc1c3ccccc3n(-c3ccccc3C#N)c12,97.89329529
c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7cccc(-c8nc(-c9ccccc9)cc(-c9ccccc9)n8)c7)c6c54)cc3)cc2)cc1,94.00179291
N#Cc1ccc2c3ccccc3n(-c3ccc(C#N)c(-c4ccccc4-n4c5ccccc5c5cccc(-n6c7ccccc7c7ccccc76)c54)c3)c2c1,96.06467438
N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1cccc(-c2ccccc2-n2c3ccccc3c3ccccc32)c1C#N,96.29032898
CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)c3c(-c5nc(-c6ccccc6)cc(-c6ccccc6)n5)cccc3n4-c3ccccc3)cc21,94.22005463
N#Cc1ccc2c(c1)c1ccccc1n2-c1cccc(C#N)c1-c1cccc(-n2c3ccccc3c3cccc(-n4c5ccccc5c5ccccc54)c32)c1,95.57286072
N#Cc1ccc(-c2cccc(-n3c4ccccc4c4c(C#N)cccc43)c2)cc1-c1ccccc1-n1c2ccccc2c2ccccc21,95.73544312
N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2-n2c3ccccc3c3cc(C#N)ccc32)c1,96.20173645
CC1(C)c2ccccc2N(c2cc(-n3c4ccccc4c4ccccc43)cc(C#N)c2C#N)c2ccccc21,96.77363586
C1=C(c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c2ccccc2-n2c3ccccc3c3cc4c(ccc5c6ccccc6n(-c6ccccc6)c45)c1c32,94.09020996
N#Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cccc(-n3c4ccccc4c4c(-n5c6ccccc6c6ccccc65)cccc43)c2C#N)cc1,97.38832092
