TADF-likeness,FpDensityMorgan1,qed,BalabanJ,MolWt,PEOE_VSA9,SlogP_VSA8,MaxPartialCharge
59.37969208,1.15,0.7917686099531903,3.652529703837256,269.3879999999997,25.062165739098127,0.0,0.1233676420397707
58.63440704,1.1142857142857143,0.321338436402093,1.8197430151501757,491.5879999999997,39.75002730102521,10.216620634085364,0.2595647370133895
59.91960526,1.0,0.4950142434634359,2.199859775926476,389.4949999999996,38.10472374324713,0.0,0.2546644191321164
55.047966,1.3,0.4436418730525455,2.2331440389327883,419.5539999999997,36.11499387495198,10.216620634085364,0.280435076219488
59.66877747,1.28,0.7115268195828824,2.246664776170129,338.40699999999964,17.046086476311746,11.099720859258504,0.2551643467398394
56.25953674,1.054054054054054,0.3251139541566483,2.3405018972601,516.623,29.07724071675831,11.257379486545457,0.2302567682816692
56.59588623,1.2857142857142858,0.5823316450765998,1.9531183818613151,377.3789999999998,29.281592766760998,17.075242264380485,0.2586450616641066
57.99568939,1.16,0.8405015723428052,2.5199538595602173,358.4149999999998,30.352345293588844,0.0,0.2060869975962881
56.85667419,0.9047619047619048,0.0574538190056434,1.982086466766032,558.6780000000017,34.383047664207,16.599964245136892,0.3652350908724847
55.15856171,1.32,0.565748543416697,2.4032029798628747,348.4709999999997,33.22544721714423,10.902924932081056,0.1743807870359707
58.02235794,0.8611111111111112,0.3747868694010514,1.6306949607108492,496.5879999999999,34.46462096209951,10.772448428929591,0.2534839911378881
56.68234253,1.1764705882352942,0.361080721148231,2.350078777079294,445.5219999999998,47.18841298415491,24.499815761469836,0.2931275716772435
55.40736008,1.2857142857142858,0.7549573212153065,2.2118658939384104,278.3589999999996,42.61261923061782,11.033401435232523,0.1678622080536777
56.37005615,1.0357142857142858,0.41603654958447,3.471069291428788,382.5439999999994,29.154249035637594,16.542348886176306,0.1639746608019989
59.42376709,1.2692307692307692,0.6604699459272466,2.062065986124629,349.38399999999973,28.850784123374623,22.514758973090917,0.137998841041893
56.41656494,1.0833333333333333,0.3079324172687397,1.98950449041394,490.48899999999975,31.72194781888267,33.41768390517197,0.4160450854489284
55.33504105,1.2857142857142858,0.680654393103414,3.100880609826585,184.2420000000001,20.09137454268454,11.257379486545457,0.0887423792675434
55.21041107,1.32,0.8121522146030924,2.357316770959342,338.4259999999996,15.07834411787242,5.573104530069267,0.3216333199037736
58.03233337,1.2857142857142858,0.937404803420548,2.5675469018329795,285.3429999999996,33.61722326978553,0.0,0.161203706865311
56.20806885,1.2,0.8190254220913306,2.756765597363584,353.4869999999997,18.60306903721997,5.573104530069267,0.2431790925061866
56.60388184,1.1515151515151516,0.3217459429714229,2.017285443690901,480.61499999999984,50.702421563850855,16.388937966384788,0.2325929672129033
57.35391998,1.0454545454545454,0.2282004223826129,2.067990898782185,606.7000000000014,80.48581315689425,22.52155948802099,0.3382241727116987
58.62397766,1.1388888888888888,0.3025310260223108,2.140989506994255,500.6429999999998,45.74186785722129,5.687386274683562,0.1742550997070899
56.47977448,1.1764705882352942,0.5320575689305798,1.9482240864244889,479.5579999999998,32.01584706098736,0.0,0.261414234579943
56.36574173,1.3478260869565215,0.8473093617300633,2.4989092880354398,307.3969999999996,35.796209458999186,0.0,0.2326128370587684
58.05355072,1.181818181818182,0.5561682875812755,2.7547424424596287,448.6509999999995,17.819861230212858,0.0,0.2422488288332566
59.89097595,1.0303030303030305,0.423853280680239,2.132654299285728,460.5989999999997,39.4783971670883,10.216620634085364,0.3316135952197357
58.36671448,0.6666666666666666,0.4069458768319048,1.971535893889707,430.514,49.62972508757191,33.180622413529235,0.2662365852136354
58.60809326,1.3043478260869563,0.7512642496173291,2.412621937270598,305.37699999999967,34.21871662942365,23.007068424152187,0.2932937467050662
58.15898895,1.125,0.7166493615356793,2.8259053530839604,347.4359999999997,23.008087916958925,12.104143492071133,0.4485132099658154
56.45273972,1.1,0.8014361976949399,2.6852355483691936,282.41199999999964,16.65345472404532,0.0,0.1372071555157369
56.21093369,1.3043478260869563,0.7498095863189425,2.39480022288698,311.31599999999975,35.89121512432798,11.033401435232523,0.3600586654997025
56.86013412,1.3333333333333333,0.675565872838042,2.5581800648122366,239.2930000000001,10.96606844936176,22.02982791547505,0.1659499318205418
55.23078918,1.1666666666666667,0.6833400234927033,2.159245296438902,401.5539999999996,22.223447935907213,22.160304418626517,0.2538416272179534
57.95310974,1.2,0.5115898678070208,2.549386123128998,263.29999999999984,23.27341843054841,32.578298293091706,0.2698084169958225
55.16905212,1.15625,0.6961466949337071,2.087536323741968,426.5679999999997,49.47206066640201,0.0,0.2132693774560098
59.41292572,1.088235294117647,0.3412019669321997,1.6725468951945297,446.5179999999997,44.866028032554674,55.83894133010141,0.1901584869399889
55.96353912,1.1666666666666667,0.5677498312324054,2.23337914882795,411.4579999999997,44.34870907625744,11.454175413722904,0.3220592944896598
56.00714493,1.2692307692307692,0.6839787966257079,2.138887868368554,373.4339999999997,27.01178005227278,11.387855989696924,0.2400778019803045
55.72741699,1.1333333333333333,0.4985980318605046,1.7720668906823696,415.5659999999997,29.761694974932837,20.65721931948366,0.2272671327270663
55.88559341,0.9318181818181818,0.2911383515437385,2.7726886053392987,607.8280000000018,51.13305704548021,0.0,0.2308054037720533
57.89083099,1.0434782608695652,0.5676591003852001,2.013850160653832,305.3409999999998,8.224551337021321,28.48920862418755,0.2577511420374654
56.43563843,1.25,0.5320437203005705,1.8612267007325345,336.41599999999977,45.71405975697066,16.218252409317486,0.136687485553765
57.17662048,1.3888888888888888,0.7619103633706042,2.780944333968902,239.3220000000001,30.75887946528437,11.033401435232523,0.2043990306247431
55.10284424,1.2962962962962965,0.6405014530562039,2.455832895888856,359.4729999999997,26.540075654420555,11.257379486545457,0.1668474841654102
59.7563858,1.0,0.2931944937901112,1.910730984831659,529.5660000000007,39.09402296356855,22.514758973090917,0.2825577864840881
59.97963715,1.09375,0.4863747177886928,1.9055580726974304,435.4759999999998,46.65756191325772,1.4311996572326342,0.3359150049385978
56.10793304,1.2727272727272727,0.3544670785931487,1.825964501598564,435.52699999999976,31.38140746554748,33.484003329197954,0.2253783478480131
59.33410645,1.2941176470588236,0.668318638974177,2.4130098292866973,223.2790000000001,22.655664377792775,16.720787709916088,0.1534853272687891
59.83265305,1.0434782608695652,0.4556167275116319,2.293234685903586,318.3969999999998,26.228572245265664,31.98549554325748,0.3482121312207331
58.04944229,1.0,0.6767076915941476,2.678669352442107,262.1849999999999,13.338769588377332,11.126902983393991,0.2304483874634115
58.01731873,1.2142857142857142,0.7073825993095506,2.2165392824151127,376.4559999999997,51.41136346448024,22.16030441862652,0.2517628357572392
55.84589386,1.0666666666666669,0.4010986015584356,1.7326670361529974,393.44999999999976,33.012289108036775,21.805849864162116,0.2533241822777647
55.29935455,1.1851851851851851,0.6942577480437493,3.036747250476025,368.4809999999996,21.586067881841327,16.85126421306755,0.3369074673744934
56.14696503,1.3125,0.4413395460654441,2.054349489033417,432.4989999999997,28.994922786186777,10.902924932081056,0.2320907660098408
59.75065231,0.8620689655172413,0.6194458386449359,2.568618004315435,408.5229999999997,29.56913748658173,0.0,0.2375454382925489
57.35160446,1.1944444444444444,0.3832594938681886,2.1721994810907312,489.5909999999997,23.50724750489642,10.772448428929591,0.258496702567362
58.67675781,1.2352941176470589,0.2281785269848822,2.1253705926885136,454.57399999999967,50.133658929698974,11.033401435232523,0.2720917353598391
56.51557922,1.21875,0.2185464418918933,2.1031958641772066,465.6189999999997,33.162582992443944,10.216620634085364,0.2286164724854365
58.93638992,1.2413793103448276,0.540797574205174,2.2885261183995813,401.5349999999997,23.594206492077436,11.257379486545457,0.224722394495216
55.11868668,1.3333333333333333,0.800530903373499,3.292075058413476,327.4239999999996,30.046040375841518,12.2280782750577,0.1816182787027158
55.53925705,1.4074074074074074,0.5596555391974829,2.384848911755032,361.44899999999967,30.028054709195125,22.99360340833875,0.2853024669766432
57.44069672,0.9545454545454546,0.5271905512849095,2.084528634212413,292.33399999999966,28.491122141639803,10.772448428929591,0.3369882430223085
55.37162018,1.1333333333333333,0.6821390058564736,1.9227562358924908,400.52599999999967,29.525139973246063,5.687386274683562,0.2716605913500105
57.35055542,1.1851851851851851,0.6311510534273918,2.556589297490518,362.42499999999967,32.91751126061658,10.969244356107035,0.3411906996116031
57.7792778,1.1904761904761905,0.6888555017672591,2.1431447911925146,282.2739999999998,24.27320339855835,11.387855989696924,0.2342939497454931
58.35660934,0.8974358974358975,0.3294997826187854,1.9272580492315636,539.7010000000014,46.75745045429585,0.0,0.2613986815136223
56.13587952,1.32,0.6141340514465037,3.726849379610477,335.4909999999996,22.116296576755005,5.697039313055833,0.1665267985654271
58.28018188,1.2666666666666666,0.3890411413729596,2.191702461126761,405.5319999999996,17.85352772314824,16.59031120676462,0.1323886166288161
58.87259674,1.0,0.3632704649297897,1.9955973289720224,529.6810000000006,38.749558928829146,0.0,0.2511048207158006
57.05670166,1.0344827586206895,0.5311099456622141,1.871145821810714,383.4549999999997,43.81605753791347,11.387855989696922,0.2523573210312461
57.0953064,1.096774193548387,0.4507041326753499,2.558916234904957,435.54899999999975,37.33490031149165,0.0,0.26429212642459
55.75698853,1.2758620689655171,0.6646534037487302,2.3029838754009284,387.48299999999966,24.61051049378325,16.954996678116625,0.2798740239266093
57.93632126,1.1111111111111112,0.3663927829024036,2.1751624030345464,377.5529999999996,30.07277446797761,23.361522978616588,0.1188280648545674
55.33382797,1.1666666666666667,0.4381175435210849,1.7553866263900135,497.6639999999997,40.39227792778331,6.052071746035566,0.2649110368152018
55.70372009,0.8421052631578947,0.2752829698160768,2.6360891766292864,505.6619999999997,42.06853838945758,11.126902983393991,0.2397552545292614
55.82183838,1.1363636363636365,0.7503414313221394,2.7067778846057635,305.3429999999997,19.271037053399198,0.0,0.4159206271774897
56.16960907,1.181818181818182,0.8061067152688892,2.553602319430309,294.35399999999964,22.116296576755005,22.02982791547505,0.2558643180176359
59.48348999,1.0810810810810811,0.1981552803177013,1.951532245619361,516.667,38.749558928829146,17.075242264380485,0.2195357111561036
59.40184402,1.0625,0.4823596874441989,1.835235061683777,431.4709999999998,38.49532333271767,16.85126421306755,0.2556689905303349
